iD,N,mu,T,m,q,C2,err
0,50,1.3,2.0,-0.001376,7.868799999999999e-05,1.4494457271479195,0.1833699370865985
0,50,1.7,1.1,0.013284,0.00021303280000000002,22.681999894281955,0.49758927349693555
0,50,0.4,0.5,0.0008479999999999999,0.00016643040000000002,17.39361818116275,2.196089568260313
0,50,1.6,1.775,0.0018680000000000003,8.651600000000001e-05,1.5095388633403524,0.16487790376639866
0,50,1.2,1.55,-0.002412,0.00012783600000000001,2.4593694484973496,0.17079812344240247
0,50,0.0,1.85,0.000992,0.000108576,1.4192515731178965,0.16798180332863413
0,50,1.9,1.625,-0.001608,0.00010253439999999999,2.377388994844158,0.17461544270758114
0,50,0.4,1.325,0.0017480000000000004,9.685200000000001e-05,2.1420839709910937,0.15177075165432422
0,50,0.2,1.55,-0.00019600000000000007,0.0001454856,1.5940060595492396,0.1638416511449179
0,50,1.5,0.8,-0.000688,5.8723199999999994e-05,15.047988859309484,0.25378577677059727
0,50,0.4,0.575,0.0014359999999999998,0.00015556720000000002,8.456431800210531,0.20073167725919433
0,50,1.7,2.0,0.0012960000000000003,9.351039999999999e-05,1.653359135215517,0.19234570216762686
0,50,1.8,1.85,0.0070079999999999995,0.0001426192,2.5447758527672453,0.18481453196160244
0,50,1.3,1.1,0.0034559999999999994,8.649279999999999e-05,6.149066398196316,0.17165438675916644
0,50,1.7,1.325,-0.0022760000000000002,5.777999999999999e-05,2.8679931133978083,0.16019054697513635
0,50,0.8,1.85,-0.00012399999999999987,9.15416e-05,1.3349580882283312,0.17508736133536842
0,50,1.1,1.25,0.0017399999999999998,0.0001572376,1.9547065871477463,0.1507732439054843
0,50,1.1,0.8,-0.0024440000000000004,0.0001594104,7.094849964565794,0.18112772781045244
0,50,0.0,0.875,-0.0019560000000000003,0.0001263304,3.865019981038667,0.15739622177768287
0,50,0.9,1.175,2.799999999999983e-05,7.13336e-05,3.3438439631543155,0.1558944627872721
0,50,0.9,0.725,0.0007800000000000001,4.90328e-05,10.82401589146379,0.24272609112711793
0,50,0.6,1.55,0.0022559999999999993,9.271999999999999e-05,1.8392038662560928,0.15419803827351122
0,50,1.6,1.55,-0.0037360000000000006,0.00010229279999999999,2.4329286089571123,0.15968164921210937
0,50,1.9,1.4,-0.014352,0.0002639856,16.223095895789807,0.3060953276510966
0,50,1.2,1.775,-0.001248,7.70224e-05,1.6377829558937742,0.16485243399534258
0,50,0.9,1.1,-0.00202,9.0604e-05,3.4230018755177265,0.15858147133720776
0,50,0.0,1.175,-0.000656,7.55088e-05,2.359619670920931,0.15424397361401088
0,50,0.4,0.8,0.002156,8.72456e-05,5.981153851866012,0.17893549935984487
0,50,1.5,0.5,-0.7390000000000001,0.854106264,0.11447423438593964,86.03755946406045
0,50,1.1,0.725,-0.004864,8.02288e-05,19.477958315810998,0.3588182514098851
0,50,1.7,0.65,-0.8953399999999999,0.8356706695999999,0.11766467426270401,117.49024190399315
0,50,1.4,1.925,0.0004039999999999997,9.91192e-05,2.0169420985453983,0.18358812001963046
0,50,0.2,1.85,0.00015199999999999995,6.728640000000001e-05,1.5297352881697424,0.1743190030370176
0,50,0.4,0.875,0.00024400000000000002,8.045200000000001e-05,3.685788913082143,0.14229081611020022
0,50,1.9,1.1,-0.001708,5.0039200000000014e-05,19.18461698980259,0.3486713919852583
0,50,1.2,1.85,0.0012920000000000002,8.982160000000001e-05,1.5823488468932414,0.17980721139313033
0,50,1.8,1.775,0.002524,9.727759999999998e-05,1.951555720955687,0.170238366613721
0,50,2.0,1.55,-0.0007920000000000001,9.41952e-05,2.736154959634523,0.17414736301877287
0,50,0.3,1.1,-9.599999999999984e-05,7.40752e-05,2.808031835764237,0.14961654872005573
0,50,1.3,1.4,-0.00168,8.28816e-05,2.528571251015512,0.15796160911120127
0,50,0.5,1.775,0.0011880000000000003,0.000106628,1.4310626671332392,0.17359333447944236
0,50,1.7,1.625,0.00024400000000000013,0.00013742,1.77579547347276,0.1615199780365782
0,50,0.0,1.775,0.0002759999999999999,0.0001376568,1.3759341496500779,0.1624007229100278
0,50,0.3,0.725,-0.00042400000000000006,8.771039999999999e-05,6.038751591175233,0.16780069048804203
0,50,0.3,1.175,-0.0007119999999999999,0.00016093600000000003,2.6099263501892995,0.14463315820208267
0,50,0.5,1.7,9.20000000000002e-05,7.318479999999998e-05,1.4367814033302397,0.1681863583198129
0,50,1.4,0.95,0.00012800000000000018,9.16896e-05,4.825542474758265,0.15721990054967566
0,50,1.9,2.0,-0.0003560000000000002,6.744239999999998e-05,2.3894349985125785,0.18990729042992857
0,50,1.6,1.85,0.002084,0.0001255416,1.7235152129345812,0.17229360367812982
0,50,1.9,1.325,0.0053159999999999995,8.001999999999998e-05,9.971201759572395,0.21065527859500555
0,50,1.0,1.925,0.0007399999999999997,0.0001031992,1.3439824654846964,0.17718774169968846
0,50,0.6,1.85,-0.002640000000000001,0.0001031776,1.5780525356333783,0.172091965191974
0,50,1.3,0.65,0.003564,7.699760000000001e-05,13.113505286101528,0.30349726175798075
0,50,1.5,0.725,0.029495999999999998,0.0015253823999999997,18.99447911965533,0.6447675265389543
0,50,1.1,0.5,-0.002276,0.00012647439999999998,16.2994996349274,0.6303915390947548
0,50,1.0,0.95,-0.003952,8.8536e-05,3.2071039365027865,0.13836563533187005
0,50,0.7,1.175,0.003667999999999999,9.17976e-05,2.3102180160861256,0.14450403333349954
0,50,0.1,1.7,-0.001048,9.81296e-05,1.488606452388613,0.16586495055324715
0,50,0.8,1.55,-0.002952,6.76176e-05,1.7983782604128913,0.1616538959912557
0,50,0.7,0.725,-0.0008160000000000001,9.473600000000001e-05,5.065169793140416,0.1515485853022046
0,50,1.3,1.625,0.0014479999999999999,4.2032e-05,1.6797298782526429,0.15607977909525975
0,50,2.0,1.775,0.0005839999999999998,9.64592e-05,1.9196301401914002,0.18090378875713298
0,50,1.8,1.55,0.00042000000000000007,6.880400000000001e-05,6.061539670994324,0.20700127760785558
0,50,0.7,1.1,0.0029680000000000006,8.17504e-05,2.4218905794210537,0.14459571754250572
0,50,0.1,1.775,-0.000912,0.00010726239999999999,1.4152385042054185,0.1684145746282771
0,50,1.7,1.4,-0.005848000000000001,9.381759999999999e-05,7.468383322175226,0.20526983812785765
0,50,0.9,0.65,-0.012916,0.0005410568,15.342471439033174,0.36812200735561296
0,50,0.5,2.0,0.00064,9.386400000000001e-05,1.299053505146299,0.18414829277852024
0,50,0.4,1.625,0.0011920000000000004,0.00010244159999999999,1.6178783052049683,0.1573936931592337
0,50,2.0,0.875,0.124532,0.0173488584,27.722148725030447,65.62729249812796
0,50,1.4,1.475,-0.0009199999999999998,6.5384e-05,2.1227657724872526,0.16498595745948524
0,50,0.2,1.025,-0.0002720000000000001,0.00010693279999999997,2.898192454321726,0.14688722733946166
0,50,0.8,1.925,0.000412,9.978319999999999e-05,1.3265290354219041,0.17366434607258505
0,50,0.5,0.95,0.002372,8.28856e-05,5.256256415993289,0.14876145029550214
0,50,1.1,1.025,0.0024360000000000002,0.0001013848,3.906489444159821,0.15387927522708153
0,50,1.2,0.575,-0.008020000000000001,0.0002170616,19.224973344113195,38.71401418235726
0,50,0.9,1.4,-0.0003520000000000001,8.466720000000002e-05,1.827586116681733,0.15071995815022152
0,50,0.6,1.025,-0.00033999999999999975,0.0001155384,4.494744120679348,0.16073241493653062
0,50,1.0,1.475,0.00334,0.0001194072,1.7236827494611953,0.1546349462896212
0,50,1.8,0.875,-0.842772,0.8140916616,0.11316157554729944,812.0748550134788
0,50,0.9,1.475,0.0007480000000000002,7.53624e-05,1.8758406223467097,0.15550980713654994
0,50,0.0,2.0,-0.00028000000000000003,9.67424e-05,1.2675039063072202,0.1840102343124705
0,50,0.1,2.0,0.001116,8.2028e-05,1.2923467213880497,0.18348804458389623
0,50,0.4,1.25,-0.0002919999999999999,0.00013824399999999999,1.8675087124731045,0.14561573139351167
0,50,1.6,0.575,-0.013747999999999998,0.00031522479999999996,13.516595230903235,5.904405268673999
0,50,1.5,1.025,-0.0024879999999999998,0.0001224992,3.2896688704722665,0.1519306568809228
0,50,0.1,0.95,0.000968,6.19872e-05,6.4709014925511035,0.1746011486463802
0,50,2.0,1.7,0.0014479999999999999,6.15088e-05,4.45313842014903,0.1938581045446657
0,50,0.1,1.025,0.0021639999999999997,7.9636e-05,5.111587416306811,0.16874208903259183
0,50,1.7,1.475,-0.001552,6.34896e-05,4.680316638713602,0.18306081689979856
0,50,0.7,1.625,-0.0006919999999999998,6.069999999999999e-05,1.637947193034035,0.16395325556828952
0,50,0.6,2.0,0.000556,7.60024e-05,1.3680299737010009,0.18591388334690484
0,50,0.3,1.25,0.000888,0.00012127040000000001,2.4546426159371375,0.15198217181926404
0,50,1.1,0.575,0.0029679999999999997,9.75376e-05,13.672294786477998,0.22592174203986617
0,50,0.6,0.95,0.004412,0.00015496879999999999,5.598258066908609,0.16440772647357704
0,50,1.2,1.025,-0.0030079999999999994,8.584639999999999e-05,3.9973997114040243,0.1542191120416014
0,50,0.7,1.25,-0.0010320000000000001,0.00011179359999999999,2.0402852270843748,0.15044554863939064
0,50,0.2,2.0,0.0018079999999999997,9.58736e-05,1.2659521299054988,0.18292084075451193
0,50,0.3,1.625,-0.0008199999999999999,8.16392e-05,1.6170256908597036,0.1671613404996587
0,50,1.3,1.475,0.0031839999999999998,7.25424e-05,1.888333227091996,0.15215395917229643
0,50,0.5,1.025,0.00021999999999999995,6.44712e-05,2.9144089811125142,0.1410668607030783
0,50,1.8,1.7,-0.0021960000000000005,0.00014421520000000001,2.0495353029707566,0.1751043428993216
0,50,1.6,1.025,-0.00252,6.63024e-05,4.590685043625487,0.15739661357307
0,50,0.2,0.95,-0.0006360000000000001,8.068559999999999e-05,4.5603987168777715,0.1615251183019598
0,50,1.9,1.175,0.000984,2.9748800000000002e-05,17.45573744435161,0.27721564949734134
0,50,1.5,0.575,0.9304119999999999,0.8806490072,0.05790429742108385,124.05014572972964
0,50,0.0,0.5,-0.001979999999999999,0.0012618295999999999,20.19208798572043,16.53578272606584
0,50,1.1,1.85,-0.00196,0.00011727040000000001,1.3779409174044477,0.17533197762723127
0,50,0.7,0.875,0.0033399999999999997,0.000140404,4.084555826216166,0.14075166529942754
0,50,1.7,1.925,-0.0028079999999999993,9.331520000000001e-05,1.6501637686457793,0.1701522297016433
0,50,0.1,1.85,-0.001088,9.74144e-05,1.3858126520030203,0.17310897280655538
0,50,1.8,1.25,-0.004972,8.630160000000001e-05,17.756957801797736,0.3424994174250967
0,50,1.4,0.65,0.5871280000000001,0.4830754096000001,4.253920925397699,145.97675139005833
0,50,1.2,0.725,-9.600000000000004e-05,9.82544e-05,7.981780116894895,0.1811816949090614
0,50,0.7,0.8,-0.000512,6.28016e-05,8.186772104326712,0.1803486755174263
0,50,1.6,0.5,-0.822916,0.8840152232,0.08137451582070994,50.487565889691794
0,50,1.7,0.95,-0.013544,0.0003134576,24.378228094705772,0.9790450948131688
0,50,0.9,0.575,-0.0024,8.756799999999999e-05,14.356488303464499,0.26036731440675814
0,50,0.6,1.7,0.0018559999999999998,8.04336e-05,1.5832454018217907,0.16230712305469605
0,50,1.8,0.8,0.006272,7.251200000000001e-05,20.528969492198172,0.5559757454512068
0,50,0.9,1.325,0.0013880000000000001,0.00011597839999999997,2.177047434394508,0.150678302641684
0,50,1.4,1.625,-0.0027400000000000002,0.00010578160000000001,1.8553479469494953,0.17344682509642007
0,50,0.9,0.5,0.008732,0.00033110799999999993,16.17445643136165,29.3187303378113
0,50,0.6,1.775,0.000624,9.51776e-05,1.4365231500861229,0.17368280076529968
0,50,1.0,1.4,-0.000556,8.841039999999998e-05,1.797200560610618,0.1462696371306777
0,50,1.2,0.5,-0.070396,0.006997839199999999,25.014497820956986,5.97148309852939
0,50,0.3,0.8,-0.00010400000000000017,0.00012013439999999999,8.193477806186722,0.1877405784235037
0,50,1.6,0.725,-0.0032559999999999993,6.24112e-05,15.6367274563811,0.2782831105669854
0,50,1.0,0.65,0.018088,0.0008187311999999999,20.416968807633932,0.546140881841439
0,50,1.3,1.925,-0.003344,0.00011196,1.6140788553692453,0.1837119218210606
0,50,0.5,1.85,0.00033200000000000026,8.483279999999999e-05,1.4430387615745248,0.16691260003137198
0,50,2.0,1.25,-0.0021360000000000003,6.936639999999999e-05,7.205060090386589,0.19153147158134867
0,50,0.0,1.4,-0.002028,6.300400000000001e-05,1.7081893177298135,0.14871685789852487
0,50,0.3,0.875,-0.00025600000000000015,7.207520000000002e-05,3.600322228991979,0.1543447977331435
0,50,1.5,1.85,0.004232,9.692320000000001e-05,1.6248562554957116,0.16567360988649837
0,50,0.4,1.1,0.004472,0.0001190976,4.859603314601043,0.1654240109867763
0,50,1.4,1.4,-0.004183999999999999,0.00010651359999999999,2.228978006012612,0.14820107756452608
0,50,0.2,1.775,-0.0021160000000000003,0.0001531512,1.4466668986061955,0.16730492637021835
0,50,1.0,1.625,0.0006000000000000001,7.63056e-05,1.5114790843937973,0.15812914284841448
0,50,0.4,0.725,7.199999999999991e-05,7.934560000000001e-05,9.712986976176696,0.20049487752258444
0,50,0.4,1.175,-8e-05,9.355200000000002e-05,2.9214740904329006,0.15278089681363666
0,50,0.2,1.7,-0.002924,0.0001549016,1.6000724039000602,0.16468837133760902
0,50,2.0,0.8,0.896296,0.8245849888000001,0.08301752324047916,899.2525123940145
0,50,1.3,0.95,0.006120000000000001,9.252640000000002e-05,5.242196958680902,0.15831041469136042
1,50,1.4,0.575,-0.00462,5.58216e-05,29.266576983652236,10.11622415417133
1,50,1.8,1.175,-0.0026959999999999996,3.5879999999999995e-05,18.664616850614596,0.3749800473687244
1,50,1.7,1.025,0.5926480000000001,0.39224724639999997,9.350619469298621,16.360398460671707
1,50,0.3,0.95,0.001896,8.6608e-05,3.153469903701325,0.14072117790162306
1,50,0.4,1.025,-0.0013879999999999995,0.0001043736,3.150135074344817,0.13844799688063814
1,50,1.2,1.475,-0.0036200000000000004,0.000122332,1.8442070457279465,0.16616360117192255
1,50,1.9,1.7,-0.0023480000000000003,6.503120000000001e-05,6.410761463087451,0.20640164926213944
1,50,0.3,2.0,0.0012679999999999996,7.44936e-05,1.282704190152931,0.173621276667455
1,50,0.6,1.25,0.001048,7.502719999999999e-05,2.0863005626107536,0.15440983163610084
1,50,0.2,1.625,-0.0010199999999999999,8.046319999999999e-05,1.5784463118220688,0.1626362193942779
1,50,2.0,1.175,-0.017411999999999997,0.0003750696,24.982229283703326,0.4916279271276611
1,50,0.7,0.95,-0.0026,0.0001569408,7.526599022410588,0.16792167965596558
1,50,1.3,1.025,0.00664,0.00014625600000000002,2.5652235103033423,0.13827869626104033
1,50,1.0,0.575,0.046908000000000005,0.0063865736,28.677881230382113,121.44128443771218
1,50,0.6,1.625,-0.0031839999999999998,0.0001425072,1.5144646622281817,0.16643001879754443
1,50,0.2,1.25,0.003276,0.00013620239999999998,2.1476106373170856,0.1495530162641482
1,50,0.7,2.0,-0.001476,7.5908e-05,1.3223905282981776,0.17214500123194854
1,50,1.6,1.475,-0.00242,8.426800000000001e-05,4.8872364202453555,0.18220457089281683
1,50,0.5,0.725,0.002204,7.70376e-05,6.223815792452883,0.16063668980474644
1,50,1.2,0.95,0.0006320000000000002,7.365280000000001e-05,4.178811420642842,0.14532262436733753
1,50,0.5,1.175,0.0017679999999999998,0.0001068544,2.6948750879923877,0.14436933069407015
1,50,0.3,1.7,-0.0003120000000000001,8.99136e-05,1.4660652743661138,0.16047428390555243
1,50,1.1,1.625,-0.0023760000000000005,6.2952e-05,1.7727110300365325,0.16575552353339534
1,50,0.5,1.1,0.0003560000000000001,8.650960000000001e-05,2.155948849513799,0.14016367008116587
1,50,0.3,1.775,0.0006440000000000001,5.851759999999999e-05,1.3842887863644204,0.168357647967212
1,50,1.5,1.4,0.003956,0.00011520239999999999,4.6409776949283765,0.1793121204585959
1,50,1.2,1.925,-0.001208,0.0001312816,1.451622922181692,0.1780865842804875
1,50,0.4,1.85,0.00168,0.0001242544,1.353467531202321,0.17181501307887492
1,50,1.4,1.85,-0.0019159999999999997,0.0001135864,1.5513340012572245,0.17083251953944537
1,50,0.2,0.875,0.0008799999999999999,3.84e-05,9.252744878687011,0.18805282402261225
1,50,1.7,0.725,0.8016679999999999,0.8427091352000001,0.08837952189941863,1066.6621990096994
1,50,1.3,0.5,0.009584,0.00040192160000000006,15.187347672543904,6.531360775370156
1,50,0.2,0.8,-0.002556,0.00022213200000000002,5.354117185190978,0.1530090028323729
1,50,1.1,0.65,0.0008,5.65488e-05,7.7377183777041365,0.1668995258903551
1,50,0.8,0.5,0.005456,0.0003779488,17.231147316358648,8.888346239614036
1,50,0.1,1.1,-0.0005719999999999999,7.27944e-05,3.1543377142486264,0.1407227682068188
1,50,1.1,1.4,-0.005731999999999999,0.0001168888,1.6440808531936484,0.154110207879715
1,50,0.7,1.775,0.0014119999999999998,7.150159999999999e-05,1.5156146985665466,0.1689162585250763
1,50,1.5,1.625,-0.004396,0.0001111016,1.8779724568604836,0.16669399878345784
1,50,0.8,0.575,-0.00040400000000000017,7.49384e-05,13.168840009936337,0.2433429034560108
1,50,0.1,1.175,-0.001216,6.806720000000001e-05,3.0085769621696103,0.15397558835613365
1,50,1.9,0.8,0.067916,0.005420367200000001,28.412522566873296,1.4376238954469516
1,50,0.7,1.7,0.0018599999999999997,0.0001055928,1.4407094832932146,0.16407633313812983
1,50,1.6,0.95,-0.009384,0.00020343679999999998,4.899907209386665,0.16873372463340025
1,50,0.8,1.325,0.0015319999999999997,0.00011360879999999999,2.2433309059790587,0.15534891549128793
1,50,0.1,0.725,0.00014799999999999986,4.04968e-05,8.304180727622938,0.1745751108747471
1,50,1.5,0.65,0.093416,0.0186344112,19.43521023630329,2.6580204260303253
1,50,0.6,0.8,-0.0016120000000000004,0.0001082696,4.561922513163842,0.1535982704391663
1,50,1.7,0.5,0.029136,0.0012665743999999998,29.611035713037865,39.510169951985375
1,50,1.3,0.725,-0.003164,0.0001095736,3.6399126627170677,0.13429667971309256
1,50,0.6,0.875,0.00392,0.00010835679999999999,4.191432761805998,0.14302684107878758
1,50,1.0,1.85,0.0007480000000000003,0.0001061432,1.4097272988964917,0.16853813404955667
1,50,1.9,1.25,0.0030800000000000007,8.10032e-05,10.9866569748408,0.24409800127584433
1,50,1.6,1.925,-0.0026239999999999996,9.613920000000001e-05,1.7357516521854097,0.17932753831444664
1,50,0.0,1.025,0.000572,7.24376e-05,2.750112375904592,0.14394959369730914
1,50,0.6,1.1,-0.0007480000000000001,0.00010308400000000002,3.5223527872958846,0.14347200275593122
1,50,1.6,1.4,0.0009440000000000003,5.92976e-05,3.819611103124382,0.17106588923430932
1,50,1.2,1.625,-0.0005480000000000002,0.00011447280000000001,1.545011311416147,0.15880105164538422
1,50,1.9,1.55,0.007956000000000001,0.000151612,4.23763629113131,0.1766103999341945
1,50,0.6,1.175,0.00020799999999999988,7.30256e-05,3.410674177572406,0.15417747307364865
1,50,1.1,0.95,-0.0016959999999999998,0.00010490400000000001,3.2080501961781547,0.14488624682823997
1,50,0.9,1.55,0.0009880000000000002,9.110479999999999e-05,1.7516996762269579,0.16661500072876742
1,50,0.6,0.725,-0.0022240000000000003,4.738399999999999e-05,7.23703491657626,0.1651557672643552
1,50,1.2,0.65,-0.00033200000000000005,0.0001436232,6.961689163485626,0.17566490756678219
1,50,1.0,0.5,0.0015000000000000002,4.76152e-05,11.646131597540474,0.27333484073175424
1,50,0.1,0.8,0.0010600000000000002,0.00011616240000000002,10.91217103786254,0.23540375621458567
1,50,1.4,0.725,0.132928,0.027410036800000002,24.479424586863676,5.905049120608484
1,50,0.1,0.875,-0.0001440000000000002,0.0001197696,4.75939410053186,0.1542021285003345
1,50,2.0,1.1,0.00044000000000000023,4.93024e-05,19.911510004748582,0.3328836240340182
1,50,1.8,1.325,0.0026680000000000002,4.57e-05,16.299765116403407,0.32846621166625267
1,50,1.8,2.0,-0.0014520000000000002,8.476399999999999e-05,1.5678358840751612,0.18860590691289314
1,50,1.7,1.85,-0.004344,0.0001348176,1.6268596038155103,0.16283789284731753
1,50,1.1,1.925,-0.00394,0.0001499032,1.3673756645276174,0.17376336794489444
